#transA,transB,M,N,K,alpha,lda,beta,ldb,ldc,ldd,batch_count,rocblas-Gflops,us
T   	T   	4035   	6896   	59   	1   	59   	2   	6896   	4035   	4035   	1   	 1128.82   	 2908.7
T   	T   	3813   	6290   	753   	1   	753   	2   	6290   	3813   	3813   	1   	 7647.43   	 4723.1
T   	T   	2297   	2172   	5477   	1   	5477   	2   	5477   	2297   	2297   	1   	 8388.79   	 6514.7
N   	N   	57   	20   	46   	1   	57   	1   	46   	57   	57   	1   	 4.40672   	 23.8
N   	N   	32   	67   	691   	1   	32   	1   	691   	32   	32   	1   	 144.537   	 20.5
N   	N   	55   	26   	4247   	1   	55   	1   	4247   	55   	55   	1   	 248.393   	 48.9
N   	N   	62   	745   	43   	1   	62   	1   	43   	62   	62   	1   	 206.893   	 19.2
N   	N   	31   	895   	433   	1   	31   	1   	433   	31   	31   	1   	 506.902   	 47.4
N   	N   	45   	273   	5725   	1   	45   	1   	5725   	45   	45   	1   	 664.132   	 211.8
N   	N   	34   	3249   	31   	1   	34   	1   	31   	34   	34   	1   	 176.974   	 38.7
N   	N   	76   	3933   	295   	1   	76   	1   	295   	76   	76   	1   	 928.188   	 190
N   	N   	31   	5727   	5346   	1   	31   	1   	5346   	31   	31   	1   	 1055.68   	 1798.1
N   	N   	856   	26   	79   	1   	856   	1   	79   	856   	856   	1   	 131.702   	 26.7
N   	N   	755   	24   	483   	1   	755   	1   	483   	755   	755   	1   	 116.771   	 149.9
N   	N   	664   	34   	6850   	1   	664   	1   	6850   	664   	664   	1   	 919.688   	 336.3
N   	N   	806   	541   	42   	1   	806   	1   	42   	806   	806   	1   	 771.113   	 47.5
N   	N   	700   	400   	886   	1   	700   	1   	886   	700   	700   	1   	 2154.41   	 230.3
N   	N   	751   	533   	6474   	1   	751   	1   	6474   	751   	751   	1   	 3104.81   	 1669.3
N   	N   	786   	2194   	65   	1   	786   	1   	65   	786   	786   	1   	 774.112   	 289.6
N   	N   	766   	6037   	249   	1   	766   	1   	249   	766   	766   	1   	 2765.94   	 832.6
N   	N   	862   	5381   	3703   	1   	862   	1   	3703   	862   	862   	1   	 7008.5   	 4901.5
N   	N   	6264   	66   	52   	1   	6264   	1   	52   	6264   	6264   	1   	 682.478   	 63
N   	N   	6268   	79   	833   	1   	6268   	1   	833   	6268   	6268   	1   	 1908.3   	 432.3
N   	N   	2085   	31   	4525   	1   	2085   	1   	4525   	2085   	2085   	1   	 810.737   	 721.5
N   	N   	5221   	406   	68   	1   	5221   	1   	68   	5221   	5221   	1   	 810.238   	 355.8
N   	N   	5190   	465   	357   	1   	5190   	1   	357   	5190   	5190   	1   	 2989.47   	 576.4
N   	N   	3948   	468   	5608   	1   	3948   	1   	5608   	3948   	3948   	1   	 5323.66   	 3892.7
N   	N   	3287   	4387   	51   	1   	3287   	1   	51   	3287   	3287   	1   	 1058.85   	 1389.1
N   	N   	6486   	3250   	506   	1   	6486   	1   	506   	6486   	6486   	1   	 6589.38   	 3237.4
N   	N   	6416   	2491   	6759   	1   	6416   	1   	6759   	6416   	6416   	1   	 8563.04   	 25230.3
N   	N   	47   	61   	76   	1   	47   	2   	76   	47   	47   	1   	 10.6289   	 41
N   	N   	70   	47   	682   	1   	70   	2   	682   	70   	70   	1   	 128.583   	 34.9
N   	N   	71   	44   	2495   	1   	71   	2   	2495   	71   	71   	1   	 107.955   	 144.4
N   	N   	41   	386   	30   	1   	41   	2   	30   	41   	41   	1   	 54.5724   	 17.4
N   	N   	42   	290   	828   	1   	42   	2   	828   	42   	42   	1   	 86.4926   	 233.2
